_,Id,Name,RecordTypeId,hed__Contact__c,hed__Course_Offering__c,hed__Credits_Attempted__c,hed__Credits_Earned__c,hed__Grade__c,hed__Primary__c,hed__Program_Enrollment__c,hed__Status__c,hed__Credentialing_Identifier__c,hed__Display_Grade__c,hed__Verification_Status_Date__c,hed__Verification_Status__c,Amount__c,Birthdate__c,Cart_ID__c,Cart_Item__c,Course_Code__c,Course_Offering_End_Date__c,Course_Offering_Name__c,Course_Offering_Start_Date__c,Course_Primary_Delivery_Platform__c,External_Key__c,Facilitator_Bio__c,First_Name__c,Gender__c,IsActive__c,Is_Group_Registered__c,LMS_Integration_Status__c,Marks_Description__c,Marks__c,Nominated_Student_ID__c,Offering_End_Date__c,Offering_Start_Date__c,Paid_in_Full__c,Payment_Method__c,Pricing_Validation__c,Program_Offering__c,Purchased_Price__c,QUT_Student_ID__c,Recordtype_Name__c,Salutation__c,Transaction_ID__c,Certificate_Type__c,Course_Name__c,Paid_Amount__c,Attempt_No__c,Class_Registration_Start_Date__c,Course_Offering_Term_Name__c,Course__c,Enrollment_Stage__c,Enrollment_Status_Date__c,Enrollment_Status__c,Migration_Id__c,Requires_Class_Registration__c,Student_Has_Registered_For_Class__c
[hed__Course_Enrollment__c],a098q00000081IEAAY,CC-0175,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP3EAO,,,,FALSE,,,,,,,,,,,EXOS0059,8/31/22,Using Design Thinking to Create Place-based Social Change,8/17/22,No LMS,,a1g8q0000000mAPAAY,Ray,,TRUE,FALSE,,,,,8/31/22,8/17/22,,,,,,,Faculty,,,Certificate of Participation,Using Design Thinking to Create Place-based Social Change,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081IJAAY,CC-0176,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP4EAO,,,,TRUE,,,,,,,,,,,EXOS0034,8/31/22,Lean Six Sigma Green Belt - Virtual,8/23/22,No LMS,,a1g8q0000000mAUAAY,Michael,,TRUE,FALSE,,,,,8/31/22,8/23/22,,,,,,,Faculty,,,Certificate of Participation,Lean Six Sigma Green Belt - Virtual,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081IOAAY,CC-0177,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP5EAO,,,,TRUE,,,,,,,,,,,EXOS0035,6/17/22,Lean Six Sigma Green Belt,6/14/22,No LMS,,a1g8q0000000mAZAAY,Kanika,,TRUE,FALSE,,,,,6/17/22,6/14/22,,,,,,,Faculty,DR,,Certificate of Participation,Lean Six Sigma Green Belt,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ITAAY,CC-0178,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP6EAO,,,,TRUE,,,,,,,,,,,EXOS0034,10/26/22,Lean Six Sigma Green Belt - Virtual,10/18/22,No LMS,,a1g8q0000000mAUAAY,Michael,,TRUE,FALSE,,,,,10/26/22,10/18/22,,,,,,,Faculty,,,Certificate of Participation,Lean Six Sigma Green Belt - Virtual,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081IYAAY,CC-0179,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP7EAO,,,,TRUE,,,,,,,,,,,EXOS0035,11/4/22,Lean Six Sigma Green Belt,11/1/22,No LMS,,a1g8q0000000mAZAAY,Kanika,,TRUE,FALSE,,,,,11/4/22,11/1/22,,,,,,,Faculty,DR,,Certificate of Participation,Lean Six Sigma Green Belt,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081IsAAI,CC-0180,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP8EAO,,,,TRUE,,,,,,,,,,,EXOS0060,10/6/22,Using Influence to be an Effective Negotiator,10/6/22,No LMS,,a1g8q0000000mAeAAI,Tim,,TRUE,FALSE,,,,,10/6/22,10/6/22,,,,,,,Faculty,,,Certificate of Participation,Using Influence to be an Effective Negotiator,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081IxAAI,CC-0181,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNP9EAO,,,,TRUE,,,,,,,,,,,EXOS0060,12/1/18,Using Influence to be an Effective Negotiator,12/1/18,No LMS,,a1g8q0000000mAeAAI,Tim,,TRUE,FALSE,,,,,12/1/18,12/1/18,,,,,,,Faculty,,,Certificate of Participation,Using Influence to be an Effective Negotiator,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081JHAAY,CC-0182,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPAEA4,,,,TRUE,,,,,,,,,,,EXOS0047,8/23/22,Planning Professional Presentations,8/23/22,No LMS,,a1g8q0000000m8EAAQ,Cameron,,TRUE,FALSE,,,,,8/23/22,8/23/22,,,,,,,Faculty,,,Certificate of Participation,Planning Professional Presentations,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081MfAAI,CC-0183,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPBEA4,,,,TRUE,,,,,,,,,,,EXOS0017,10/5/22,Empowered Decision Making,10/5/22,No LMS,,a1g8q0000000mC6AAI,Kate,,TRUE,FALSE,,,,,10/5/22,10/5/22,,,,,,,Faculty,,,Certificate of Participation,Empowered Decision Making,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081MkAAI,CC-0184,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPCEA4,,,,TRUE,,,,,,,,1/9/73,,,EXOS0004,6/30/22,AusHSI Health Statistics Refresher,6/29/22,No LMS,,a1g8q0000000mCGAAY,Adrian,,TRUE,FALSE,,,,,6/30/22,6/29/22,,,,,,,Faculty,PROF,,Certificate of Participation,AusHSI Health Statistics Refresher,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081MuAAI,CC-0185,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPDEA4,,,,TRUE,,,,,,,,,,,GSZ616,8/4/22,Enterprise Leadership - Systems Thinking for Leaders,7/23/22,QUT Canvas,,a1g8q0000000mC6AAI,Kate,,TRUE,FALSE,,,,,8/4/22,7/23/22,,,,,,,Faculty,,,Certificate of Participation,Enterprise Leadership - Systems Thinking for Leaders,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081MzAAI,CC-0186,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPEEA4,,,,TRUE,,,,,,,,,,,GSZ602,8/11/22,Enterprise Leadership - Actioning Strategic Innovation,6/22/22,QUT Canvas,,a1g8q0000000mCQAAY,Tim,,TRUE,FALSE,,,,,8/11/22,6/22/22,,,,,,,Faculty,,,Certificate of Participation,Enterprise Leadership - Actioning Strategic Innovation,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081N4AAI,CC-0187,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPFEA4,,,,TRUE,,,,,,,,,,,EXOS0018,6/21/22,Developing Emotional Intelligence,6/20/22,No LMS,,a1g8q0000000mCaAAI,Lorraine,,TRUE,FALSE,,,,,6/21/22,6/20/22,,,,,,,Faculty,,,Certificate of Participation,Developing Emotional Intelligence,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081N9AAI,CC-0188,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPGEA4,,,,TRUE,,,,,,,,,,,EXOS0018,10/25/22,Developing Emotional Intelligence,10/25/22,No LMS,,a1g8q0000000mCaAAI,Lorraine,,TRUE,FALSE,,,,,10/25/22,10/25/22,,,,,,,Faculty,,,Certificate of Participation,Developing Emotional Intelligence,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZDAAY,CC-0189,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPHEA4,,,,TRUE,,,,,,,,,,,EXOS0033,9/7/22,Leading Change and Growth Through the power of conversation,9/7/22,No LMS,,a1g8q0000000mAeAAI,Tim,,TRUE,FALSE,,,,,9/7/22,9/7/22,,,,,,,Faculty,,,Certificate of Participation,Leading Change and Growth Through the power of conversation,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZIAAY,CC-0190,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPIEA4,,,,FALSE,,,,,,,,,,,EXOS0033,9/7/22,Leading Change and Growth Through the power of conversation,9/7/22,No LMS,,a1g8q0000000m3dAAA,Aubrey,,TRUE,FALSE,,,,,9/7/22,9/7/22,,,,,,,Faculty,,,Certificate of Participation,Leading Change and Growth Through the power of conversation,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZSAAY,CC-0191,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPJEA4,,,,TRUE,,,,,,,,9/25/50,,,EXOS0031,12/31/22,Leadership of Quality and Safety in Health Care,9/9/22,Blackboard,,a1g8q0000000mAKAAY,Paula,,TRUE,FALSE,Success,,,,12/31/22,9/9/22,,,,,,,Faculty,MS,,Certificate of Participation,Leadership of Quality and Safety in Health Care,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZXAAY,CC-0192,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPKEA4,,,,TRUE,,,,,,,,9/25/50,,,PUN219,12/31/22,Leadership of Quality and Safety in Health Care with Assessment,9/9/22,Blackboard,,a1g8q0000000mAKAAY,Paula,,TRUE,FALSE,Success,,,,12/31/22,9/9/22,,,,,,,Faculty,MS,,Certificate of Achievement,Leadership of Quality and Safety in Health Care with Assessment,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZcAAI,CC-0193,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPLEA4,,,,TRUE,,,,,,,,,,,EXOS0049,6/23/22,Social Impact Evaluation Principles and Practices,5/12/22,No LMS,,a1g8q0000000m7VAAQ,Dr Ruth,,TRUE,FALSE,,,,,6/23/22,5/12/22,,,,,,,Faculty,,,Certificate of Participation,Social Impact Evaluation Principles and Practices,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZhAAI,CC-0194,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPMEA4,,,,FALSE,,,,,,,,,,,EXOS0049,6/23/22,Social Impact Evaluation Principles and Practices,5/12/22,No LMS,,a1g8q0000000mD9AAI,Jill,,TRUE,FALSE,,,,,6/23/22,5/12/22,,,,,,11535181,Faculty,,,Certificate of Participation,Social Impact Evaluation Principles and Practices,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZmAAI,CC-0195,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPNEA4,,,,TRUE,,,,,,,,,,,EXOS0049,11/9/22,Social Impact Evaluation Principles and Practices,9/14/22,No LMS,,a1g8q0000000m7VAAQ,Dr Ruth,,TRUE,FALSE,,,,,11/9/22,9/14/22,,,,,,,Faculty,,,Certificate of Participation,Social Impact Evaluation Principles and Practices,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ZrAAI,CC-0196,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPOEA4,,,,FALSE,,,,,,,,,,,EXOS0049,11/9/22,Social Impact Evaluation Principles and Practices,9/14/22,No LMS,,a1g8q0000000mD9AAI,Jill,,TRUE,FALSE,,,,,11/9/22,9/14/22,,,,,,11535181,Faculty,,,Certificate of Participation,Social Impact Evaluation Principles and Practices,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081a6AAA,CC-0197,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPPEA4,,,,TRUE,,,,,,,,,,,EXOS0052,9/21/22,Successful Speechwriting,9/20/22,No LMS,,a1g8q0000000m8EAAQ,Cameron,,TRUE,FALSE,,,,,9/21/22,9/20/22,,,,,,,Faculty,,,Certificate of Participation,Successful Speechwriting,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081aLAAQ,CC-0198,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPQEA4,,,,TRUE,,,,,,,,,,,EXOS0030,10/20/22,Leadership in the Digital Age,10/20/22,No LMS,,a1g8q0000000mDEAAY,Michael,,TRUE,FALSE,,,,,10/20/22,10/20/22,,,,,,,Faculty,,,Certificate of Participation,Leadership in the Digital Age,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081c2AAA,CC-0199,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPREA4,,,,TRUE,,,,,,,,,,,EXCM0001,9/16/22,Digital Project Board Governance: Masterclass,8/15/22,QUT Canvas,,a1g8q0000000mDTAAY,Dr Wayne,,TRUE,FALSE,,,,,9/16/22,8/15/22,,,,,,,Faculty,,,Certificate of Participation,Digital Project Board Governance: Masterclass,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081c7AAA,CC-0200,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPSEA4,,,,TRUE,,,,,,,,,,,EXCM0002,12/5/22,Digital Project Board Governance: Micro Credential,9/30/22,Blackboard,,a1g8q0000000mDTAAY,Dr Wayne,,TRUE,FALSE,,,,,12/5/22,9/30/22,,,,,,,Faculty,,,Certificate of Achievement,Digital Project Board Governance: Micro Credential,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081dAAAQ,CC-0201,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPTEA4,,,,TRUE,,,,,,,,,,,EXCM0001,12/2/22,Digital Project Board Governance: Masterclass,10/31/22,QUT Canvas,,a1g8q0000000mDTAAY,Dr Wayne,,TRUE,FALSE,,,,,12/2/22,10/31/22,,,,,,,Faculty,,,Certificate of Participation,Digital Project Board Governance: Masterclass,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081dyAAA,CC-0202,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPUEA4,,,,TRUE,,,,,,,,,,,EXOS0010,10/12/22,CARRS-Q: Road Safety Audit,10/10/22,No LMS,,a1g8q0000000mDiAAI,Shimul,,TRUE,FALSE,,,,,10/12/22,10/10/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Road Safety Audit,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081e3AAA,CC-0203,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPVEA4,,,,FALSE,,,,,,,,,,,EXOS0010,10/12/22,CARRS-Q: Road Safety Audit,10/10/22,No LMS,,a1g8q0000000mDnAAI,Mark,,TRUE,FALSE,,,,,10/12/22,10/10/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Road Safety Audit,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081e8AAA,CC-0204,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPWEA4,,,,FALSE,,,,,,,,,,,EXOS0010,10/12/22,CARRS-Q: Road Safety Audit,10/10/22,No LMS,,a1g8q0000000mDsAAI,Jason,,TRUE,FALSE,,,,,10/12/22,10/10/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Road Safety Audit,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081eSAAQ,CC-0205,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPXEA4,,,,TRUE,,,,,,,,,,,EXOS0009,10/14/22,CARRS-Q: Investigation & Treatment of Crash Locations,10/13/22,No LMS,,a1g8q0000000mDiAAI,Shimul,,TRUE,FALSE,,,,,10/14/22,10/13/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Investigation & Treatment of Crash Locations,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081eXAAQ,CC-0206,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPYEA4,,,,FALSE,,,,,,,,,,,EXOS0009,10/14/22,CARRS-Q: Investigation & Treatment of Crash Locations,10/13/22,No LMS,,a1g8q0000000mDnAAI,Mark,,TRUE,FALSE,,,,,10/14/22,10/13/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Investigation & Treatment of Crash Locations,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081emAAA,CC-0207,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPZEA4,,,,FALSE,,,,,,,,,,,EXOS0009,10/14/22,CARRS-Q: Investigation & Treatment of Crash Locations,10/13/22,No LMS,,a1g8q0000000mE2AAI,Etiene,,TRUE,FALSE,,,,,10/14/22,10/13/22,,,,,,,Faculty,,,Certificate of Participation,CARRS-Q: Investigation & Treatment of Crash Locations,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081fBAAQ,CC-0208,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPaEAO,,,,TRUE,,,,,,,,,,,EUNM0001,11/20/22,Innovative Thinking for Teachers & School Leaders: Module Plus,10/10/22,QUT Canvas,,a1g8q0000000m6IAAQ,Kai-Stefanie,,TRUE,FALSE,,,,,11/20/22,10/10/22,,,,,,,Faculty,,,Certificate of Achievement,Innovative Thinking for Teachers & School Leaders: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081gOAAQ,CC-0209,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPbEAO,,,,TRUE,,,,,,,,,,,EUNM0002,11/20/22,Creating Apps in the Classroom: Module Plus,10/10/22,QUT Canvas,,a1g8q0000000m6XAAQ,Steve,,TRUE,FALSE,,,,,11/20/22,10/10/22,,,,,,,Faculty,,,Certificate of Achievement,Creating Apps in the Classroom: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081gTAAQ,CC-0210,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPcEAO,,,,TRUE,,,,,,,,,,,EXOS0006,10/19/22,Business Process Data Analytics,10/11/22,No LMS,,a1g8q0000000mEbAAI,Professor Moe,,TRUE,FALSE,,,,,10/19/22,10/11/22,,,,,,,Faculty,,,Certificate of Participation,Business Process Data Analytics,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081gnAAA,CC-0211,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPdEAO,,,,TRUE,,,,,,,,,,,EXOS0038,11/27/22,Mentoring Beginning Teachers,10/17/22,QUT Canvas,,a1g8q0000000mElAAI,Denise,,TRUE,FALSE,,,,,11/27/22,10/17/22,,,,,,,Faculty,,,Certificate of Participation,Mentoring Beginning Teachers,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081hbAAA,CC-0212,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPeEAO,,,,TRUE,,,,,,,,,,,EXOS0057,10/19/22,The Psychology of Negotiation,10/19/22,No LMS,,a1g8q0000000mF0AAI,Rachel,,TRUE,FALSE,,,,,10/19/22,10/19/22,,,,,,,Faculty,,,Certificate of Participation,The Psychology of Negotiation,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081hgAAA,CC-0213,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPfEAO,,,,TRUE,,,,,,,,,,,EXOS0016,10/21/22,Introduction to Storytelling with Data,10/21/22,No LMS,,a1g8q0000000m7VAAQ,Dr Ruth,,TRUE,FALSE,,,,,10/21/22,10/21/22,,,,,,,Faculty,,,Certificate of Participation,Introduction to Storytelling with Data,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081hvAAA,CC-0214,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPgEAO,,,,FALSE,,,,,,,,,,,EXOS0016,10/21/22,Introduction to Storytelling with Data,10/21/22,No LMS,,a1g8q0000000mF5AAI,Anne,,TRUE,FALSE,,,,,10/21/22,10/21/22,,,,,,,Faculty,,,Certificate of Participation,Introduction to Storytelling with Data,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081i0AAA,CC-0215,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPhEAO,,,,FALSE,,,,,,,,,,,EXOS0016,10/21/22,Introduction to Storytelling with Data,10/21/22,No LMS,,a1g8q0000000mFAAAY,Vibhor,,TRUE,FALSE,,,,,10/21/22,10/21/22,,,,,,,Faculty,,,Certificate of Participation,Introduction to Storytelling with Data,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081iZAAQ,CC-0216,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPiEAO,,,,TRUE,,,,,,,,,,,EUNM6510,12/4/22,Teaching Students who have suffered Complex trauma: Module Plus,10/24/22,QUT Canvas,,a1g8q0000000m84AAA,Judith,,TRUE,FALSE,,,,,12/4/22,10/24/22,,,,,,,Faculty,,,Certificate of Achievement,Teaching Students who have suffered Complex trauma: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ieAAA,CC-0217,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPjEAO,,,,FALSE,,,,,,,,,,,EUNM6510,12/4/22,Teaching Students who have suffered Complex trauma: Module Plus,10/24/22,QUT Canvas,,a1g8q0000000m89AAA,Stephanie,,TRUE,FALSE,,,,,12/4/22,10/24/22,,,,,,,Faculty,,,Certificate of Achievement,Teaching Students who have suffered Complex trauma: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ijAAA,CC-0218,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPkEAO,,,,TRUE,,,,,,,,,,,EUNM6390,12/4/22,Inclusive Education: Core concepts and essential knowledge: Module Plus,10/24/22,QUT Canvas,,a1g8q0000000mA0AAI,Linda,,TRUE,FALSE,,,,,12/4/22,10/24/22,,,,,,,Faculty,,,Certificate of Achievement,Inclusive Education: Core concepts and essential knowledge: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
[hed__Course_Enrollment__c],a098q00000081ioAAA,CC-0219,0128q0000004JlpAAE,0038r0000040Ua6AAE,a0B8q000000HNPlEAO,,,,FALSE,,,,,,,,,,,EUNM6390,12/4/22,Inclusive Education: Core concepts and essential knowledge: Module Plus,10/24/22,QUT Canvas,,a1g8q0000000mA5AAI,Haley,,TRUE,FALSE,,,,,12/4/22,10/24/22,,,,,,,Faculty,,,Certificate of Achievement,Inclusive Education: Core concepts and essential knowledge: Module Plus,0,,,QUTeX Products Term,,,,,,FALSE,FALSE
